epoch,learning_rate,train_loss_normalized,val_loss_normalized,train_forecast_mse_normalized,train_change_anomaly_mse_normalized,val_forecast_mse_normalized,val_change_anomaly_mse_normalized,rmse_celsius,mae_celsius,bias_celsius,persistence_rmse_celsius,persistence_mae_celsius,skill_vs_persistence,rmse_improvement_percent,observed_daily_change_mean_celsius,predicted_daily_change_mean_celsius,observed_daily_change_std_celsius,predicted_daily_change_std_celsius,daily_change_variability_ratio,daily_change_correlation,daily_change_rmse_celsius,ocean_pixel_count
11.0,0.001,0.0001042845691019495,6.532240782590098e-05,8.493442329951009e-05,7.740058273652463e-05,5.480356108594992e-05,4.2075387757169465e-05,0.25628987500071615,0.17763464918338537,0.1111860064883699,0.23782034479874492,0.15713932992247454,-0.0776616912972734,-7.7661691297273405,-0.059446252819264016,0.05173975366910588,0.23027083928700584,0.006203222508804751,0.0269388105242156,-0.09067093933282586,0.25628987500071615,406610
12.0,0.001,0.0001041194842489459,6.088637059143017e-05,8.476265426677826e-05,7.742732099344484e-05,5.034568481552351e-05,4.2162741857743504e-05,0.2456451458436352,0.16524548845921355,0.08313404553017648,0.23782034479874492,0.15713932992247454,-0.032902151628415144,-3.2902151628415144,-0.059446252819264016,0.023687792710912453,0.23027083928700584,0.008035520399972665,0.03489595306489209,-0.09215550264179174,0.2456451458436352,406610
13.0,0.001,0.0001043730889346708,6.49810071368e-05,8.501665404291702e-05,7.742573882758852e-05,5.4466927444804715e-05,4.205631816995726e-05,0.2555015264336001,0.17674364553445768,0.10946413102526052,0.23782034479874492,0.15713932992247454,-0.07434680010163897,-7.434680010163897,-0.059446252819264016,0.050017878205996506,0.23027083928700584,0.005781866052994274,0.025108980672050488,-0.09033555065453663,0.2555015264336001,406610
14.0,0.001,0.00010385723377348915,6.192115399418781e-05,8.451779060892958e-05,7.735777165261817e-05,5.1320787126115484e-05,4.240146657525345e-05,0.24801258151519304,0.1676225989711774,0.08819603172729677,0.23782034479874492,0.15713932992247454,-0.042856874692841274,-4.285687469284127,-0.059446252819264016,0.02874977890803275,0.23027083928700584,0.013017598821241037,0.056531686172455874,-0.08966974274703784,0.24801258151519304,406610
15.0,0.001,0.00010403486539428008,6.414196314050956e-05,8.469175603439486e-05,7.737244030851605e-05,5.356689806619327e-05,4.230026174248962e-05,0.2533817372712948,0.17387767900552434,0.10294541282392997,0.23782034479874492,0.15713932992247454,-0.06543339463122333,-6.543339463122333,-0.059446252819264016,0.04349916000466595,0.23027083928700584,0.011063118328897453,0.04804393975004608,-0.08979240745059895,0.2533817372712948,406610
16.0,0.001,0.00010436476228145383,7.378046954216512e-05,8.502045351249067e-05,7.73772317632215e-05,6.324964268882568e-05,4.2123307363522454e-05,0.2753316275395935,0.19999580330645933,0.14974747594074064,0.23782034479874492,0.15713932992247454,-0.1577294943903662,-15.772949439036621,-0.059446252819264016,0.09030122312147663,0.23027083928700584,0.007513744372499627,0.03263002990636872,-0.08729726390366678,0.2753316275395935,406610
17.0,0.001,0.00010440842447493877,6.128479814322742e-05,8.506202212311479e-05,7.738560751436384e-05,5.074257574487503e-05,4.216888899538564e-05,0.24661149346379815,0.16630124202243332,0.08589203752842448,0.23782034479874492,0.15713932992247454,-0.03696550298290391,-3.696550298290391,-0.059446252819264016,0.026445784709160463,0.23027083928700584,0.00839576304857767,0.0364603832364259,-0.08913216801803618,0.24661149346379815,406610
18.0,0.001,0.00010365778824022964,6.011295882260988e-05,8.432772118225315e-05,7.732026829106006e-05,4.9530128308106214e-05,4.233132101147283e-05,0.2436474032717659,0.16287398389565463,0.0756302583980178,0.23782034479874492,0.15713932992247454,-0.02450193434019332,-2.450193434019332,-0.059446252819264016,0.016184005578753782,0.23027083928700584,0.011698112017583796,0.050801534635497025,-0.08958120438783808,0.2436474032717659,406610
19.0,0.001,0.00010375945957337802,5.839572099519077e-05,8.443137264064687e-05,7.731234903231536e-05,4.777015609051139e-05,4.250225588106806e-05,0.23927944204445545,0.15832597659436967,0.05823890905168457,0.23782034479874492,0.15713932992247454,-0.006135291944620258,-0.6135291944620258,-0.059446252819264016,-0.001207343767579449,0.23027083928700584,0.015081329608965981,0.0654938751935014,-0.08793719946031056,0.23927944204445545,406610
20.0,0.001,0.00010363625347608609,5.650034220968947e-05,8.429228437011986e-05,7.737587680836678e-05,4.586923681279287e-05,4.2524421786927706e-05,0.2344702887368636,0.15445952979952096,0.03295139138912774,0.23782034479874492,0.15713932992247454,0.014086499053377,1.4086499053377,-0.059446252819264016,-0.02649486143013628,0.23027083928700584,0.015547939093219889,0.06752022592770068,-0.08716242425265988,0.2344702887368636,406610
21.0,0.001,0.00010399690086714832,6.039866105946776e-05,8.466975253294942e-05,7.730858961008565e-05,4.98292606670014e-05,4.227760152003013e-05,0.24438203887242638,0.1637011096462322,0.07837331336410225,0.23782034479874492,0.15713932992247454,-0.02759097031515223,-2.759097031515223,-0.059446252819264016,0.01892706054483823,0.23027083928700584,0.011207894992944202,0.04867266314591777,-0.0832919597545688,0.24438203887242638,406610
22.0,0.001,0.00010377411755195599,6.598021778475799e-05,8.446599643845944e-05,7.723248504552747e-05,5.549612570289293e-05,4.193636867630755e-05,0.2579041886687278,0.17972515868101602,0.11556431323649748,0.23782034479874492,0.15713932992247454,-0.08444964574825908,-8.444964574825908,-0.059446252819264016,0.05611806041723346,0.23027083928700584,0.005771165298832265,0.025062510375615465,-0.03818642891173576,0.2579041886687278,406610
