epoch,learning_rate,train_loss_normalized,val_loss_normalized,train_forecast_mse_normalized,train_change_anomaly_mse_normalized,val_forecast_mse_normalized,val_change_anomaly_mse_normalized,rmse_celsius,mae_celsius,bias_celsius,persistence_rmse_celsius,persistence_mae_celsius,skill_vs_persistence,rmse_improvement_percent,observed_daily_change_mean_celsius,predicted_daily_change_mean_celsius,observed_daily_change_std_celsius,predicted_daily_change_std_celsius,daily_change_variability_ratio,daily_change_correlation,daily_change_rmse_celsius,ocean_pixel_count
11.0,0.001,0.0001623012859949736,9.561663737507817e-05,8.496240574518234e-05,7.733887912586286e-05,5.348532102612957e-05,4.2131317245984474e-05,0.25318872441388895,0.17389793855699903,0.10348473473225665,0.23782034479874492,0.15713932992247454,-0.06462180360620318,-6.462180360620318,-0.059446252819264016,0.04403848191299264,0.23027083928700584,0.00797501348094339,0.0346331889249922,-0.08363575454003826,0.25318872441388895,406610
12.0,0.001,0.0001621048144354462,9.352946374884308e-05,8.474567484364246e-05,7.735913941434137e-05,5.1236089497600515e-05,4.2293373603383334e-05,0.24780784496464012,0.16749393911240434,0.08838392393994955,0.23782034479874492,0.15713932992247454,-0.04199598724132336,-4.199598724132336,-0.059446252819264016,0.02893767112068553,0.23027083928700584,0.01100938494943689,0.047810591143566256,-0.0889781188625526,0.24780784496464012,406610
13.0,0.001,0.00016240957661577295,9.609344981495955e-05,8.505841212420974e-05,7.735116475775679e-05,5.397203783839558e-05,4.212141227557592e-05,0.2543381251688348,0.1752458615326611,0.10632601125033753,0.23782034479874492,0.15713932992247454,-0.06945486679900337,-6.945486679900337,-0.059446252819264016,0.046879758431073504,0.23027083928700584,0.007713119250321729,0.03349585763531361,-0.08403483152898089,0.2543381251688348,406610
14.0,0.001,0.00016179198079280615,9.405728304369553e-05,8.449946886034515e-05,7.729251264231052e-05,5.1553146726266824e-05,4.2504136167922734e-05,0.24857340051919585,0.1681051231603903,0.08897802925611785,0.23782034479874492,0.15713932992247454,-0.045215037130446945,-4.5215037130446945,-0.059446252819264016,0.02953177643685383,0.23027083928700584,0.015657982757855116,0.06799811390073261,-0.08345598132595493,0.24857340051919585,406610
15.0,0.001,0.00016201339078578735,9.678206916847457e-05,8.469628712221056e-05,7.731710304245846e-05,5.4383477792526556e-05,4.239859087759476e-05,0.25530572502029864,0.1759321970552758,0.10698409230260923,0.23782034479874492,0.15713932992247454,-0.07352348360419159,-7.352348360419159,-0.059446252819264016,0.047537839483345216,0.23027083928700584,0.013638867676173205,0.05922967805391086,-0.08354032455150433,0.25530572502029864,406610
16.0,0.001,0.00016228923227683435,0.0001051100800196602,8.498091205464282e-05,7.730832069542456e-05,6.284709624732424e-05,4.226298207793487e-05,0.2744540633738247,0.19866738289551406,0.1475190813684894,0.23782034479874492,0.15713932992247454,-0.15403946456339135,-15.403946456339135,-0.059446252819264016,0.08807282854922537,0.23027083928700584,0.010995721101523645,0.04775125298353022,-0.0824623277580899,0.2744540633738247,406610
17.0,0.001,0.00016240816117582343,9.268237403849114e-05,8.511090123736322e-05,7.72972592877648e-05,5.0302002856456866e-05,4.238037173022287e-05,0.2455385590050469,0.16486054930636876,0.0810951812916811,0.23782034479874492,0.15713932992247454,-0.03245396945679091,-3.245396945679091,-0.059446252819264016,0.021648928472417082,0.23027083928700584,0.013304119510871432,0.057775963087924445,-0.0834157072501928,0.2455385590050469,406610
18.0,0.001,0.00016155750554611498,9.199575886245153e-05,8.431225681461667e-05,7.724524908642307e-05,4.946846097918253e-05,4.252729758425705e-05,0.24349568031945398,0.16255506355802765,0.07340751616614306,0.23782034479874492,0.15713932992247454,-0.023863961367610598,-2.3863961367610598,-0.059446252819264016,0.013961263346879043,0.23027083928700584,0.016151306462768918,0.0701404768088685,-0.0828085254907049,0.24349568031945398,406610
19.0,0.001,0.00016166075043819422,9.061388427404407e-05,8.443478583377157e-05,7.722596484103914e-05,4.8027686915864324e-05,4.258619581328462e-05,0.23992355960438744,0.15893595361670895,0.05983498042814408,0.23782034479874492,0.15713932992247454,-0.008843712708525242,-0.8843712708525242,-0.059446252819264016,0.00038872760888006297,0.23027083928700584,0.017901839009097018,0.07774253598296246,-0.07737897729134403,0.23992355960438744,406610
20.0,0.001,0.00016139192155058821,8.90435472334901e-05,8.414043897973011e-05,7.72514820976251e-05,4.6074160869864826e-05,4.2969386214119294e-05,0.2349934626780301,0.15553482955710177,0.02734101270949746,0.23782034479874492,0.15713932992247454,0.011886628636028074,1.1886628636028074,-0.059446252819264016,-0.03210524010976656,0.23027083928700584,0.024098663147157307,0.1046535602240157,-0.07829853833083752,0.2349934626780301,406610
21.0,0.001,0.00016155171601340266,9.056603398862971e-05,8.453201966093307e-05,7.701969664824021e-05,4.826623895396925e-05,4.229979578219035e-05,0.24051866966660732,0.15964271207445765,0.06505084914325691,0.23782034479874492,0.15713932992247454,-0.011346064064224004,-1.1346064064224004,-0.059446252819264016,0.005604596323992897,0.23027083928700584,0.018229100540579805,0.079163738652376,-0.031048226502887046,0.24051866966660732,406610
22.0,0.001,0.00015987089065630443,9.826176731260366e-05,8.358893872473419e-05,7.628195139918309e-05,5.732990164638254e-05,4.093186646358633e-05,0.26213055694948584,0.1858648705918146,0.12982177391238942,0.23782034479874492,0.15713932992247454,-0.1022209103738092,-10.22209103738092,-0.059446252819264016,0.0703755210931254,0.23027083928700584,0.01872101848020777,0.08129999672635142,0.1758795637362432,0.26213055694948584,406610
23.0,0.001,0.00015711788905829917,9.201307604025591e-05,8.24372304699997e-05,7.468065894322424e-05,5.109772081757985e-05,4.091535517284073e-05,0.2474730013675345,0.16873003737790038,0.0967061014576014,0.23782034479874492,0.15713932992247454,-0.040588018560641315,-4.0588018560641315,-0.059446252819264016,0.03725984863833739,0.23027083928700584,0.0391192849571552,0.16988379891384145,0.14787702546594012,0.2474730013675345,406610
24.0,0.001,0.00015523032073737916,8.763712067364346e-05,8.1550576537185e-05,7.36797437861153e-05,4.676836526837863e-05,4.086875620263004e-05,0.2367571772149946,0.15817295441322948,0.06529334897747083,0.23782034479874492,0.15713932992247454,0.004470465235638432,0.4470465235638432,-0.059446252819264016,0.005847096158206816,0.23027083928700584,0.055881769993798416,0.24267844841677189,0.16928472615460463,0.2367571772149946,406610
25.0,0.001,0.00015253993129827142,8.937599530526475e-05,7.950158600933941e-05,7.303834517062376e-05,4.872934937027398e-05,4.06466457854848e-05,0.2416697906863992,0.16335482073792998,0.08301003194823361,0.23782034479874492,0.15713932992247454,-0.016186360720786386,-1.6186360720786386,-0.059446252819264016,0.023563779128969592,0.23027083928700584,0.05846445129958058,0.25389429022192184,0.1830667118920927,0.2416697906863992,406610
26.0,0.001,0.00015249124555886397,8.588872709604975e-05,7.982227049897636e-05,7.266897520777292e-05,4.534723888205568e-05,4.0541487267122874e-05,0.23313232206723397,0.1545471729711202,0.054623698315147,0.23782034479874492,0.15713932992247454,0.01971245452309045,1.971245452309045,-0.059446252819264016,-0.00482255450411702,0.23027083928700584,0.0613565662702625,0.2664539134014649,0.1918925344849302,0.23313232206723397,406610
27.0,0.001,0.0001511493189273614,8.408421425671917e-05,7.889495461084123e-05,7.225436419821193e-05,4.410894515075759e-05,3.9975270052832767e-05,0.229927222051268,0.15168857154279536,0.04686503848699774,0.23782034479874492,0.15713932992247454,0.0331894344622049,3.3189434462204903,-0.059446252819264016,-0.012581214332266279,0.23027083928700584,0.059773962303175096,0.2595811197295103,0.21531909542158018,0.229927222051268,406610
28.0,0.001,0.00015061935509282459,8.695514207667582e-05,7.850124381910404e-05,7.21181112441435e-05,4.644227598487616e-05,4.051286634097629e-05,0.23593034741884797,0.15697140580380398,0.0660362795273461,0.23782034479874492,0.15713932992247454,0.007947164408900198,0.7947164408900198,-0.059446252819264016,0.00659002670808208,0.23027083928700584,0.060947581338793154,0.2646778095198979,0.1936993684676521,0.23593034741884797,406610
29.0,0.001,0.00015095586623954852,8.992645189832667e-05,7.893177441688542e-05,7.202409197054842e-05,4.9820507390979574e-05,4.010594460701774e-05,0.24436057151526383,0.16680613687722642,0.09433945930788959,0.23782034479874492,0.15713932992247454,-0.02750070319700182,-2.750070319700182,-0.059446252819264016,0.03489320648862557,0.23027083928700584,0.06241501474776293,0.27105045059556965,0.21249603702327508,0.24436057151526383,406610
30.0,0.001,0.00015061791019411986,9.032917585325976e-05,7.873171995104313e-05,7.188618994730608e-05,5.017582678765518e-05,4.015334946428719e-05,0.2452304138616934,0.16735028630178292,0.0964781772292624,0.23782034479874492,0.15713932992247454,-0.031158263895459504,-3.1158263895459504,-0.059446252819264016,0.03703192440999838,0.23027083928700584,0.06053604641930103,0.2628906317740471,0.21016811461517418,0.2452304138616934,406610
31.0,0.001,0.0001502967026932695,8.681640461524183e-05,7.840711723992268e-05,7.188958592657984e-05,4.680486097341812e-05,4.001154384116502e-05,0.2368495370121765,0.15874499714511456,0.07366008993849946,0.23782034479874492,0.15713932992247454,0.004082105706263106,0.4082105706263106,-0.059446252819264016,0.014213837119235441,0.23027083928700584,0.06512960025305113,0.2828391143868402,0.21985840685233907,0.2368495370121765,406610
32.0,0.001,0.00015006626447912577,9.371864622178144e-05,7.827179170425648e-05,7.179447239036748e-05,5.3828739049232064e-05,3.98899066741961e-05,0.2540002596418141,0.1782741956500196,0.1183780814873035,0.23782034479874492,0.15713932992247454,-0.06803419134204614,-6.8034191342046135,-0.059446252819264016,0.058931828668039477,0.23027083928700584,0.06518053009778306,0.28306028804864475,0.22554201150359718,0.2540002596418141,406610
33.0,0.001,0.0001510993217409596,8.958603485889274e-05,7.92081644441516e-05,7.189115889396943e-05,4.867647648135149e-05,4.0909557679846676e-05,0.24153864389199803,0.1624470037335222,0.08108181115174351,0.23782034479874492,0.15713932992247454,-0.015634907502971362,-1.5634907502971362,-0.059446252819264016,0.021635558332479498,0.23027083928700584,0.06158448278439801,0.2674436892447337,0.17807672885546919,0.24153864389199803,406610
34.0,0.001,0.00015002027179050162,9.085330394517681e-05,7.824599287402626e-05,7.177427867985883e-05,4.9652215587740685e-05,4.1201088407271454e-05,0.2439475063594274,0.16486266278056078,0.0853888892162298,0.23782034479874492,0.15713932992247454,-0.025763824225667475,-2.5763824225667475,-0.059446252819264016,0.025942636396965778,0.23027083928700584,0.06127572512323873,0.26610284356008124,0.16159625687003046,0.2439475063594274,406610
35.0,0.001,0.00015006992671112493,9.54529526483982e-05,7.837894343064977e-05,7.169098221570086e-05,5.554199712717753e-05,3.9910956119244584e-05,0.25801075235199616,0.1829275929351144,0.12642578329779283,0.23782034479874492,0.15713932992247454,-0.08489773055512706,-8.489773055512707,-0.059446252819264016,0.06697953047852882,0.23027083928700584,0.062319791669107116,0.2706369241631709,0.22028419672498564,0.25801075235199616,406610
36.0,0.001,0.00015043931169912402,8.483706955153699e-05,7.87317863811277e-05,7.17075242827991e-05,4.397337537215806e-05,4.086369368102567e-05,0.22957360891054127,0.15229285391676237,0.03021641517980748,0.23782034479874492,0.15713932992247454,0.034676326347026554,3.4676326347026554,-0.059446252819264016,-0.029229837639456534,0.23027083928700584,0.07024231060498445,0.30504214438301314,0.1906560919113831,0.22957360891054127,406610
37.0,0.001,0.0001499442777850067,9.483676176511823e-05,7.830576806014964e-05,7.163850990231944e-05,5.44403949178347e-05,4.0396367096460154e-05,0.25543928719826436,0.1789484658978557,0.1186957612385603,0.23782034479874492,0.15713932992247454,-0.07408509315899559,-7.4085093158995585,-0.059446252819264016,0.05924950841929627,0.23027083928700584,0.06458758320720284,0.2804852903093905,0.20291188526686385,0.25543928719826436,406610
38.0,0.001,0.00015031235274571048,9.308463881072932e-05,7.875391889772401e-05,7.155843402544885e-05,5.269273222513395e-05,4.03919062367481e-05,0.25130574534896566,0.1739181514942729,0.10942862014552852,0.23782034479874492,0.15713932992247454,-0.0567041501921659,-5.67041501921659,-0.059446252819264016,0.0499823673262645,0.23027083928700584,0.05787994215106295,0.2513559351686834,0.19488174863220814,0.25130574534896566,406610
39.0,0.001,0.000149975223911593,9.23293150725379e-05,7.831654949132656e-05,7.165867459772882e-05,5.1967993622632976e-05,4.03613206525397e-05,0.2495715262342366,0.17231697155837597,0.10579438616582651,0.23782034479874492,0.15713932992247454,-0.049412010757263314,-4.941201075726331,-0.059446252819264016,0.046348133346562494,0.23027083928700584,0.06586543028292491,0.28603461248878026,0.20668115325639158,0.2495715262342366,406610
40.0,0.001,0.00014953125669049265,9.079055748210123e-05,7.800035749143747e-05,7.153089884413043e-05,4.961217679035505e-05,4.1178380043886936e-05,0.24384912683760265,0.16497521875459384,0.08570702634287292,0.23782034479874492,0.15713932992247454,-0.025350152628697886,-2.5350152628697886,-0.059446252819264016,0.026260773523608904,0.23027083928700584,0.06945543858346588,0.3016249855974935,0.17919757434959896,0.24384912683760265,406610
41.0,0.001,0.00014967304499198994,8.829892832269152e-05,7.817619212816008e-05,7.149685381029588e-05,4.673271686355392e-05,4.156621135946695e-05,0.2366669257940787,0.15753651754441145,0.05768168855500917,0.23782034479874492,0.15713932992247454,0.004849959349114141,0.48499593491141413,-0.059446252819264016,-0.0017645642642548456,0.23027083928700584,0.06344699467758948,0.27553204250282937,0.14942252452050048,0.2366669257940787,406610
42.0,0.001,0.00014960685045916467,8.818545099268093e-05,7.802862358114841e-05,7.157822563577958e-05,4.7911084711564426e-05,4.027436677946977e-05,0.2396321360288962,0.16106870522997135,0.07994643564562688,0.23782034479874492,0.15713932992247454,-0.007618318910791677,-0.7618318910791677,-0.059446252819264016,0.020500182826362866,0.23027083928700584,0.0619204533954539,0.26890271294090023,0.2043231840121839,0.2396321360288962,406610
43.0,0.001,0.0001492993920337318,8.984086779903059e-05,7.788853607910905e-05,7.141085619123925e-05,4.908542686193059e-05,4.0755441036770654e-05,0.2425511494625985,0.16397280897868666,0.08486282197012646,0.23782034479874492,0.15713932992247454,-0.019892346333350908,-1.9892346333350908,-0.059446252819264016,0.025416569150862434,0.23027083928700584,0.06706886053994346,0.2912607638362316,0.19080318752183348,0.2425511494625985,406610
44.0,0.001,0.00014969116579400513,9.349146331596661e-05,7.822772400923133e-05,7.146344202139029e-05,5.265258359068954e-05,4.0838880173795004e-05,0.25120998782890824,0.17341931038337205,0.10676374896653142,0.23782034479874492,0.15713932992247454,-0.056301503731710945,-5.6301503731710945,-0.059446252819264016,0.04731749614726741,0.23027083928700584,0.06534673222644538,0.2837820560726679,0.18564262075889645,0.25120998782890824,406610
45.0,0.001,0.0001495055925542095,9.688618712522702e-05,7.805213752407126e-05,7.145345479352173e-05,5.6523115059985994e-05,4.0363071666558416e-05,0.26027958460971684,0.18443804275373565,0.1289202645074711,0.23782034479874492,0.15713932992247454,-0.09443784058919769,-9.443784058919768,-0.059446252819264016,0.06947401168820709,0.23027083928700584,0.06179516978579743,0.26835864227157713,0.20092850744661528,0.26027958460971684,406610
46.0,0.001,0.0001503106715854227,8.991523227201494e-05,7.868126532577765e-05,7.162940714695695e-05,4.95806592357128e-05,4.0334572687454856e-05,0.24377165520316674,0.16560794446622037,0.09143308849055141,0.23782034479874492,0.15713932992247454,-0.025024395660758536,-2.5024395660758536,-0.059446252819264016,0.0319868356712874,0.23027083928700584,0.06284184195512461,0.27290403834764143,0.2041770374400887,0.24377165520316674,406610
47.0,0.001,0.00014951193080060335,8.420244956465616e-05,7.790915969223525e-05,7.160277081259746e-05,4.375393822157679e-05,4.044851179159731e-05,0.22900008012332868,0.1511126773860075,0.03445838171200717,0.23782034479874492,0.15713932992247454,0.037087931576587296,3.7087931576587296,-0.059446252819264016,-0.024987871107256848,0.23027083928700584,0.06082289086386222,0.26413631466402726,0.19529234386156313,0.22900008012332868,406610
