epoch,train_loss_normalized,val_loss_normalized,rmse_celsius,mae_celsius,persistence_rmse_celsius,skill_vs_persistence,ocean_pixel_count
43.0,0.000267079792825914,0.0002659874874938994,0.5646218332654717,0.43274934562795125,0.23782034310609051,-1.3741527990883293,406610.0
44.0,0.00025101341612398533,0.00021004766243356855,0.5017483874862858,0.3647608366950979,0.23782034310609051,-1.109779091784668,406610.0
45.0,0.0002432976926514137,0.00016310012900136564,0.4421343080683746,0.3053114987238232,0.23782034310609051,-0.8591105466160254,406610.0
46.0,0.0002995658150308092,0.00018124560162118854,0.4660803626475132,0.349291442794539,0.23782034310609051,-0.9598002280216917,406610.0
47.0,0.00024233123536479122,0.0005585757460547228,0.818216233383578,0.7334533047445648,0.23782034310609051,-2.4404804176847716,406610.0
48.0,0.0002664062795532125,0.0002487342998430082,0.5460028295280935,0.44735460144164557,0.23782034310609051,-1.2958625927325498,406610.0
49.0,0.0002460675469052607,0.0003869619761906207,0.6810220892653812,0.5867471557175872,0.23782034310609051,-1.8635989687458339,406610.0
50.0,0.0002488433090000739,0.0001464390366542319,0.41894353130051004,0.29123825824154287,0.23782034310609051,-0.761596698704708,406610.0
51.0,0.00021177460889074557,0.00022677173447310415,0.521340577638684,0.40022848322582605,0.23782034310609051,-1.1921614056629144,406610.0
52.0,0.00019937372216065149,0.0001533434302498242,0.4287060825174749,0.32020170335114573,0.23782034310609051,-0.8026468085879059,406610.0
53.0,0.00022690028247491617,0.00015298248354779327,0.42820123839260954,0.30213216225890593,0.23782034310609051,-0.8005240123700899,406610.0
54.0,0.0001929653510337741,0.00012510782865207795,0.3872302812267327,0.26555671135559106,0.23782034310609051,-0.628247088408207,406610.0
55.0,0.00018309088453661833,0.0001170298071460135,0.37452024698550296,0.2557707744271999,0.23782034310609051,-0.5748032405219063,406610.0
56.0,0.0002056329395873775,0.0003193372841414115,0.6186597656837669,0.5352975454635585,0.23782034310609051,-1.6013744560438457,406610.0
57.0,0.00018349993189350073,0.00020360006202867076,0.49398755629255,0.3970097147566157,0.23782034310609051,-1.077145923854733,406610.0
58.0,0.00017223956346856353,0.0001336174565750136,0.4001830248684214,0.2873210143780281,0.23782034310609051,-0.6827114940705541,406610.0
59.0,0.00017347772193057994,0.0004862595041767273,0.7634157305283548,0.6980521059415041,0.23782034310609051,-2.210052262803265,406610.0
60.0,0.00017909190039684225,0.00010816082067321986,0.3600493686155977,0.24655755444262084,0.23782034310609051,-0.5139552988323688,406610.0
61.0,0.00016371547791073327,0.00027513622197845617,0.5742499192693172,0.49585967377370205,0.23782034310609051,-1.414637502281069,406610.0
62.0,0.0001797170801338081,0.00010092530203409085,0.34779800351927886,0.2519095980667516,0.23782034310609051,-0.4624400880799664,406610.0
63.0,0.00015731783473970203,0.00010164593938859307,0.3490374909504515,0.24140358259209915,0.23782034310609051,-0.46765195269585313,406610.0
64.0,0.00015855017137085276,0.00012907879315444254,0.39332767815929165,0.28465166168614425,0.23782034310609051,-0.6538857568792174,406610.0
65.0,0.00020733215276821994,9.76801966316998e-05,0.3421608545020194,0.23441296665618236,0.23782034310609051,-0.4387366952430267,406610.0
66.0,0.00015114851727063305,0.00011828950126272664,0.37653050927397014,0.26933818100469814,0.23782034310609051,-0.5832561014597548,406610.0
67.0,0.00016989221200593027,8.902774544828253e-05,0.3266553281636798,0.22131193165748506,0.23782034310609051,-0.3735382091260395,406610.0
68.0,0.00014057513062579072,0.00014368996996119975,0.4149925368145518,0.32564537641451574,0.23782034310609051,-0.7449833407625084,406610.0
69.0,0.00016191338126952723,0.0001633697544616864,0.4424996010269916,0.3614328585121108,0.23782034310609051,-0.8606465504491962,406610.0
70.0,0.00015050046517640518,9.627794637185305e-05,0.3396960299144877,0.2404120970181616,0.23782034310609051,-0.42837246586155553,406610.0
71.0,0.00014520758519004045,0.00015081522873864342,0.42515732020554475,0.3406111979278747,0.23782034310609051,-0.78772477851436,406610.0
72.0,0.00013206729547563577,8.440261275335279e-05,0.3180570386053034,0.21551131948842256,0.23782034310609051,-0.3373836504113512,406610.0
73.0,0.0001341551451184749,7.563249667714133e-05,0.30107956123985,0.21115151587785286,0.23782034310609051,-0.2659958240222531,406610.0
74.0,0.00013515385826320833,0.00022443858922574007,0.5186517202659745,0.4508728995536263,0.23782034310609051,-1.180855150959926,406610.0
75.0,0.00014449076098105984,8.309569209016707e-05,0.3155849778042486,0.21586413484454545,0.23782034310609051,-0.3269889938030559,406610.0
76.0,0.00011978308907785733,7.078196747349703e-05,0.2912650512119816,0.1948757569133929,0.23782034310609051,-0.22472723488608226,406610.0
77.0,0.00011502397878424877,7.298969006251977e-05,0.2957725211794515,0.1966844951387309,0.23782034310609051,-0.24368049140148118,406610.0
78.0,0.00011792321967687912,9.154337410470598e-05,0.33123827678108947,0.2587657430204158,0.23782034310609051,-0.3928088424013654,406610.0
79.0,0.00011762595682014991,6.777970313671849e-05,0.2850210188531936,0.20046249010252068,0.23782034310609051,-0.19847198574617764,406610.0
80.0,0.00010907550756933122,7.203738621758195e-05,0.2938367036293595,0.19671863195556707,0.23782034310609051,-0.23554065977560357,406610.0
81.0,0.00011217171685700115,8.218028691871577e-05,0.3138418825828209,0.21601173541792196,0.23782034310609051,-0.31965953157681537,406610.0
82.0,0.0001450631977745135,6.478017904518223e-05,0.27864299896263284,0.19368486481114427,0.23782034310609051,-0.1716533384964949,406610.0
83.0,0.00011758488800274435,0.00014232341295797123,0.4130144335163153,0.3426991187424682,0.23782034310609051,-0.7366657037075737,406610.0
84.0,0.00011693134362529206,7.552680850893335e-05,0.30086913117707487,0.20658610060066004,0.23782034310609051,-0.2651109961726805,406610.0
85.0,0.00010562357671390386,6.507709124029856e-05,0.27928083143338184,0.18698658927579176,0.23782034310609051,-0.17433533139255464,406610.0
86.0,0.00011130419254068255,6.87990944006493e-05,0.2871563482033071,0.2136202836985994,0.23782034310609051,-0.20745073551259674,406610.0
87.0,0.00010659131025081516,7.501963110583234e-05,0.29985723403874565,0.2074776705085186,0.23782034310609051,-0.2608561156813265,406610.0
88.0,0.00011357028362420729,9.776603648588954e-05,0.3423111640625167,0.26470124347020946,0.23782034310609051,-0.43936872511286107,406610.0
89.0,0.0001188321289894118,7.596657715485852e-05,0.30174378998928714,0.21322546289749392,0.23782034310609051,-0.2687888094362083,406610.0
90.0,0.00011776353003517763,7.871317331143336e-05,0.3071501854795812,0.21491954461315818,0.23782034310609051,-0.29152191720858367,406610.0
91.0,0.00011008101338246172,0.0001253278992594896,0.3875707029127626,0.31490981465366846,0.23782034310609051,-0.6296785121526343,406610.0
92.0,0.00011939653454535845,7.396189504692153e-05,0.2977358155026486,0.2168657280481066,0.23782034310609051,-0.2519358588673388,406610.0
93.0,0.00010472615607928985,8.872840956191545e-05,0.32610571615016093,0.2603414578725237,0.23782034310609051,-0.3712271704388499,406610.0
94.0,0.00011002415023569956,5.93951417488837e-05,0.2668102560025429,0.19144576366270044,0.23782034310609051,-0.12189837302320305,406610.0
95.0,9.663282614153984e-05,6.363837348220692e-05,0.2761764219274381,0.18782424512086213,0.23782034310609051,-0.16128174032713893,406610.0
96.0,0.00010613259815372435,8.367874008947856e-05,0.3166902035855822,0.22876949918706654,0.23782034310609051,-0.3316363076825106,406610.0
97.0,0.00011435963135478617,0.00010831860350189756,0.36031187997214986,0.3013819433543314,0.23782034310609051,-0.5150591209576065,406610.0
98.0,0.00010927972216745914,6.280623815717712e-05,0.2743648373217882,0.18856652034360705,0.23782034310609051,-0.15366429018814154,406610.0
99.0,0.00010341276374230978,8.235789742958668e-05,0.31418083187846424,0.2488825863542461,0.23782034310609051,-0.3210847641335277,406610.0
100.0,0.00011132707241051869,7.19976217138313e-05,0.2937555851928924,0.230570392501222,0.23782034310609051,-0.2351995685324928,406610.0
101.0,0.00010290521606840799,7.515557878570988e-05,0.30012880409788584,0.22004644129778841,0.23782034310609051,-0.26199802833519503,406610.0
102.0,9.706926960838823e-05,6.540687202574838e-05,0.2799875724382735,0.19652922467936107,0.23782034310609051,-0.177307074665906,406610.0
103.0,0.0001099018535739553,7.09271499383174e-05,0.2915636085299497,0.21931845899825692,0.23782034310609051,-0.22598262504349598,406610.0
104.0,0.00012840200568136676,9.887334204929537e-05,0.3442442311207288,0.27192155970247905,0.23782034310609051,-0.4474969913198852,406610.0
105.0,0.00010847238001765729,8.889268553490457e-05,0.32640746244011054,0.24749657479007064,0.23782034310609051,-0.3724959697602561,406610.0
106.0,0.00010900932409832768,0.0001248107311692191,0.3867702171842101,0.3196085655009945,0.23782034310609051,-0.6263125859324565,406610.0
107.0,9.567528314523142e-05,6.057659330720414e-05,0.2694508027228235,0.19549394257934508,0.23782034310609051,-0.13300148844971948,406610.0
108.0,0.00011531259620617091,6.445080411862837e-05,0.2779337146790986,0.19407616889686985,0.23782034310609051,-0.1686709011058558,406610.0
109.0,0.00010867085110498365,6.740502401156198e-05,0.28423214990085344,0.20934876603578984,0.23782034310609051,-0.19515490638266741,406610.0
110.0,0.00013047844455227241,5.31236238040872e-05,0.25233117348882256,0.17020075287130174,0.23782034310609051,-0.06101593410055273,406610.0
111.0,0.00013380742130698865,0.00012169223101745832,0.3819077536276442,0.3133755621580914,0.23782034310609051,-0.6058666329367668,406610.0
112.0,0.0001305574460127353,0.00017972527532710708,0.4641214472539804,0.4078219795804026,0.23782034310609051,-0.9515632733190451,406610.0
113.0,0.00010223415816520772,5.5432261234111065e-05,0.25775574479879537,0.17347684193987328,0.23782034310609051,-0.08382546855468864,406610.0
114.0,9.667541090175661e-05,8.772700277080581e-05,0.3242602422006783,0.2518154008909028,0.23782034310609051,-0.36346722053137115,406610.0
115.0,0.00010066511328578207,5.8812108401158084e-05,0.2654974997784035,0.18326530187287882,0.23782034310609051,-0.1163784237749852,406610.0
116.0,9.47735922333474e-05,5.860727474536772e-05,0.2650347586485921,0.1813157383202539,0.23782034310609051,-0.11443266453602496,406610.0
117.0,9.581201134355572e-05,7.285884940719283e-05,0.2955073021400694,0.21617375320341128,0.23782034310609051,-0.24256528386322707,406610.0
118.0,0.00011016441697474358,5.586016418855663e-05,0.2587486941687802,0.1854947135908218,0.23782034310609051,-0.0880006764322665,406610.0
119.0,9.838674559136777e-05,5.640491692920228e-05,0.26000729943863393,0.18681653143954358,0.23782034310609051,-0.09329292878299289,406610.0
120.0,9.732361797979707e-05,7.04317190205959e-05,0.2905435294385158,0.22496685929564725,0.23782034310609051,-0.22169334062774326,406610.0
121.0,9.957871041819075e-05,7.30350726022551e-05,0.2958644574634407,0.2170899380174261,0.23782034310609051,-0.24406707012215922,406610.0
122.0,9.351464949559602e-05,0.00012386856004213023,0.3853076286573903,0.32066556813692787,0.23782034310609051,-0.6201626136142038,406610.0
123.0,0.00010592526406271202,5.4423254456096775e-05,0.255399078077953,0.17358003204804281,0.23782034310609051,-0.07391602729300861,406610.0
124.0,0.00010404590231213129,5.9556252082286737e-05,0.2671718784332696,0.19057398210873902,0.23782034310609051,-0.12341894281972987,406610.0
125.0,0.00010674156362618645,5.653620520542848e-05,0.2603097244400995,0.18431890938039905,0.23782034310609051,-0.09456458198774254,406610.0
126.0,9.883898113971592e-05,5.947967631621159e-05,0.26700006194560366,0.18006817408246692,0.23782034310609051,-0.1226964794449743,406610.0
127.0,0.0001142639208942788,6.347369394274683e-05,0.2758188522420823,0.19404622577963604,0.23782034310609051,-0.15977821173624673,406610.0
128.0,0.00011914330755873409,0.00010864513612046123,0.36085456645301267,0.2934520431822147,0.23782034310609051,-0.5173410387858921,406610.0
129.0,0.00010215656090541023,5.058178116809832e-05,0.24622044620254793,0.16520885374556546,0.23782034310609051,-0.035321213428365805,406610.0
130.0,8.939386925629787e-05,9.340973956070278e-05,0.33459784412660926,0.26012477728870265,0.23782034310609051,-0.4069353351212128,406610.0
131.0,9.528649838383847e-05,7.148563629813645e-05,0.29270925531233716,0.21722997468060995,0.23782034310609051,-0.23079990336134104,406610.0
132.0,9.834008150340278e-05,0.0001342778460103508,0.4011707396242758,0.3363913592291677,0.23782034310609051,-0.6868646911560272,406610.0
133.0,9.490258307186735e-05,0.0001007489441839774,0.34749400335465136,0.2798283079148324,0.23782034310609051,-0.4611618115429088,406610.0
134.0,0.0001049185238508375,7.633675505368881e-05,0.30247808258172315,0.2261311109429375,0.23782034310609051,-0.27187640313339023,406610.0
135.0,9.555301523239283e-05,5.478275872444836e-05,0.25624123199817783,0.1747748029246391,0.23782034310609051,-0.07745716220697685,406610.0
136.0,0.00011785147772918311,6.428779894645542e-05,0.27758203024851125,0.19519007123110904,0.23782034310609051,-0.1671921191564476,406610.0
137.0,0.00010782216796963817,0.00029351611618488416,0.5931206216314243,0.5478997865929576,0.23782034310609051,-1.4939860647952896,406610.0
138.0,0.0001109058342753849,0.00010090487672666675,0.3477628085234931,0.27973685109906454,0.23782034310609051,-0.4622920982346652,406610.0
139.0,9.292711650979198e-05,8.928088518337998e-05,0.3271193964381131,0.2699847189500151,0.23782034310609051,-0.37548954881537067,406610.0
140.0,0.00010841032976381162,7.558463562729654e-05,0.3009842873276574,0.22610408531247694,0.23782034310609051,-0.265595211059761,406610.0
141.0,0.0001558023888231596,5.3427397227233706e-05,0.25305159075214223,0.17050289918568315,0.23782034310609051,-0.06404518405415449,406610.0
142.0,9.047320959436503e-05,6.0710406839075713e-05,0.2697482482866319,0.1894364228535559,0.23782034310609051,-0.13425220384237058,406610.0
143.0,0.00010795679010358086,6.635781835640257e-05,0.28201558608004823,0.21861345153179643,0.23782034310609051,-0.1858345774660768,406610.0
144.0,0.00010347811609782976,5.299639202373689e-05,0.2520288243765738,0.17133725837277275,0.23782034310609051,-0.059744599998936776,406610.0
145.0,9.810105978882289e-05,9.642227944337495e-05,0.33995055533308854,0.2856073586617859,0.23782034310609051,-0.42944270827764397,406610.0
146.0,0.00010011141184656842,5.2062429024037356e-05,0.24979818099257267,0.1769015550138454,0.23782034310609051,-0.0503650685641257,406610.0
147.0,0.0001014443505408689,5.171713006622094e-05,0.2489684278938723,0.17041799665796156,0.23782034310609051,-0.04687607730348242,406610.0
148.0,9.33453215762208e-05,4.999717970200087e-05,0.2447934648143025,0.1662873136290956,0.23782034310609051,-0.02932096395597794,406610.0
149.0,0.00010739103311245004,5.247968301649065e-05,0.2507971871436921,0.17770698580949804,0.23782034310609051,-0.05456574432664363,406610.0
150.0,9.946569740512915e-05,5.762441028371989e-05,0.2628029938070726,0.1959494785077954,0.23782034310609051,-0.10504841753523775,406610.0
151.0,9.488763233951513e-05,0.00010909127671118469,0.3615947146262115,0.29195422114403236,0.23782034310609051,-0.5204532543496745,406610.0
152.0,0.00010010143849034264,0.00021056570044929187,0.5023667179806168,0.4515760456887435,0.23782034310609051,-1.1123790817024997,406610.0
153.0,0.00012940351983316514,5.903567366097888e-05,0.26600164331240495,0.1968995167359386,0.23782034310609051,-0.1184982741099776,406610.0
154.0,0.00011049846671824533,8.458398553233415e-05,0.31839858674408605,0.24818998856398022,0.23782034310609051,-0.3388198107259899,406610.0
155.0,9.953369359519878e-05,0.0001086818858859933,0.3609155945454887,0.29555534039499226,0.23782034310609051,-0.5175976530505888,406610.0
156.0,9.713414222393866e-05,5.652083638953428e-05,0.2602743428837726,0.18659497086524096,0.23782034310609051,-0.09441580768246327,406610.0
157.0,9.125718089507711e-05,8.556264319476251e-05,0.3202352662040137,0.249189800293317,0.23782034310609051,-0.34654278108226544,406610.0
158.0,9.925203583377406e-05,9.776494130476263e-05,0.3423092396495899,0.28624342421657883,0.23782034310609051,-0.4393606332360198,406610.0
159.0,0.00011081475490274483,6.521242853710173e-05,0.2795710822440453,0.202071653979512,0.23782034310609051,-0.17555579389324993,406610.0
160.0,9.022245684740838e-05,4.928873715147198e-05,0.24305295705830182,0.16314292906401404,0.23782034310609051,-0.022002381646035518,406610.0
161.0,9.303395519254548e-05,8.874256119980439e-05,0.326131715776319,0.27076919055431264,0.23782034310609051,-0.3713364950904692,406610.0
162.0,0.00010748260109817866,8.948772221928055e-05,0.3274981022010474,0.2570418136558027,0.23782034310609051,-0.37708195154252255,406610.0
163.0,0.00010689077417345385,6.089855189003012e-05,0.2701659014262866,0.20705021156252307,0.23782034310609051,-0.1360083746316305,406610.0
164.0,9.477219761565055e-05,6.315913725140415e-05,0.27513456128540975,0.20036889395656696,0.23782034310609051,-0.156900867654848,406610.0
165.0,9.981232775257885e-05,7.740830755808505e-05,0.3045936544950866,0.22980004810160534,0.23782034310609051,-0.28077207574798924,406610.0
166.0,9.46945668746172e-05,8.153858184351981e-05,0.31261415609607673,0.24188421497113713,0.23782034310609051,-0.314497120024005,406610.0
167.0,9.909500901509698e-05,0.00011158913488767735,0.3657109934744114,0.30405586141165675,0.23782034310609051,-0.5377616090279942,406610.0
168.0,9.500253520862434e-05,6.420568458190545e-05,0.2774046848333524,0.21544842450190294,0.23782034310609051,-0.16644640744464612,406610.0
169.0,9.910159547220748e-05,6.276445542238907e-05,0.2742735633282077,0.19307405962418303,0.23782034310609051,-0.1532804963024359,406610.0
170.0,9.05443264604016e-05,0.00010466256038579222,0.35417893833758235,0.2903244622361569,0.23782034310609051,-0.4892709921774221,406610.0
171.0,0.00010732342976493745,0.0001010651439460224,0.34803887898828295,0.283688309835246,0.23782034310609051,-0.46345293444061886,406610.0
172.0,9.956956412539083e-05,5.089541291578813e-05,0.24698261406106567,0.16698484364720648,0.23782034310609051,-0.03852601857061444,406610.0
173.0,0.00010222445132790088,5.41936188548714e-05,0.2548596800086389,0.18588443044125513,0.23782034310609051,-0.07164793675765257,406610.0
174.0,8.963162075430988e-05,5.2654955851883715e-05,0.25121564842141936,0.17003194963242188,0.23782034310609051,-0.05632531321911882,406610.0
175.0,8.993833898415229e-05,6.289157626930344e-05,0.27455117422473435,0.19436480704934936,0.23782034310609051,-0.15444780980009942,406610.0
176.0,0.00010498525653833266,7.153018210274613e-05,0.29280043986142784,0.2194001486279082,0.23782034310609051,-0.2311833211459584,406610.0
177.0,0.00010125605893232367,5.352807036690312e-05,0.2532898952058651,0.17224044599036084,0.23782034310609051,-0.06504721966898219,406610.0
178.0,9.201693390467681e-05,7.791131204998835e-05,0.30558167630340755,0.25084158925849936,0.23782034310609051,-0.2849265639444858,406610.0
179.0,9.373108297018561e-05,6.852177257190318e-05,0.2865770154726489,0.21456166583535205,0.23782034310609051,-0.2050147255266901,406610.0
180.0,0.00010335797087168245,5.268363289260752e-05,0.2512840406657979,0.18513623408333538,0.23782034310609051,-0.05661289267294212,406610.0
