epoch,learning_rate,train_loss_normalized,val_loss_normalized,rmse_celsius,mae_celsius,bias_celsius,persistence_rmse_celsius,persistence_mae_celsius,skill_vs_persistence,rmse_improvement_percent,observed_daily_change_mean_celsius,predicted_daily_change_mean_celsius,observed_daily_change_std_celsius,predicted_daily_change_std_celsius,daily_change_variability_ratio,daily_change_correlation,daily_change_rmse_celsius,ocean_pixel_count
21.0,7.5e-05,8.41837331162372e-05,5.0222394012763125e-05,0.24534418277863673,0.16470031833153798,0.08052565778299475,0.23782034479874492,0.15713932992247454,-0.031636645663174257,-3.1636645663174257,-0.059446252819264016,0.021079404963730727,0.23027083928700584,0.01238983328860583,0.053805481089002946,-0.0930977644634142,0.24534418277863673,406610
22.0,7.5e-05,8.41780538468175e-05,4.989813986530987e-05,0.24455088399160704,0.1637925843353311,0.07759463719530542,0.23782034479874492,0.15713932992247454,-0.028300939511957335,-2.8300939511957335,-0.059446252819264016,0.018148384376041406,0.23027083928700584,0.013475909844340916,0.058521999077550416,-0.0931239531854706,0.24455088399160704,406610
23.0,7.5e-05,8.410007989353962e-05,5.2317882264479485e-05,0.25041027199725757,0.17041878998653373,0.09504913089519343,0.23782034479874492,0.15713932992247454,-0.05293881484011331,-5.293881484011331,-0.059446252819264016,0.03560287807592941,0.23027083928700584,0.011777375399823362,0.05114575269838762,-0.09358474167792401,0.25041027199725757,406610
24.0,3.75e-05,8.41972199022558e-05,5.09563948096363e-05,0.24713053235731638,0.1666867088554431,0.08586627117387398,0.23782034479874492,0.15713932992247454,-0.03914798612562009,-3.9147986125620093,-0.059446252819264016,0.026420018354609956,0.23027083928700584,0.012232703378917227,0.05312311110166487,-0.09340005069139054,0.24713053235731638,406610
25.0,3.75e-05,8.413526612879118e-05,5.0938991616059046e-05,0.24708832610249246,0.16662529491439476,0.08564877761266097,0.23782034479874492,0.15713932992247454,-0.038970514955692925,-3.8970514955692925,-0.059446252819264016,0.02620252479339695,0.23027083928700584,0.012470470951171856,0.05415566725593449,-0.09345980809912874,0.24708832610249246,406610
26.0,3.75e-05,8.414666631213594e-05,5.109461966490577e-05,0.24746549219262806,0.16703204047805675,0.08662813009729904,0.23782034479874492,0.15713932992247454,-0.04055644357107191,-4.055644357107191,-0.059446252819264016,0.027181877278035022,0.23027083928700584,0.012725492996231427,0.05526315462102684,-0.09352923631213078,0.24746549219262806,406610
27.0,3.75e-05,8.414448086291597e-05,5.103897593185076e-05,0.24733070545639738,0.16686423984380389,0.0861279081205896,0.23782034479874492,0.15713932992247454,-0.039989684926664104,-3.9989684926664104,-0.059446252819264016,0.02668165530132557,0.23027083928700584,0.013007180459775643,0.056486442226250384,-0.09358639385604696,0.24733070545639738,406610
28.0,3.75e-05,8.414212191464168e-05,5.0894997687850864e-05,0.24698160634947985,0.16648513240846577,0.08521052091021583,0.23782034479874492,0.15713932992247454,-0.03852177389822398,-3.8521773898223977,-0.059446252819264016,0.025764268090951805,0.23027083928700584,0.012783742430519593,0.05551611515423429,-0.09358854182813818,0.24698160634947985,406610
29.0,3.75e-05,8.417450838506495e-05,5.120133125137104e-05,0.24772377327338013,0.167310512208079,0.08730370098735177,0.23782034479874492,0.15713932992247454,-0.041642477993276694,-4.164247799327669,-0.059446252819264016,0.02785744816808775,0.23027083928700584,0.012863680272583434,0.055863262202081744,-0.0936822249187674,0.24772377327338013,406610
30.0,3.75e-05,8.414577941431065e-05,5.017399892756358e-05,0.2452259429044135,0.16451157205898345,0.07963326433335201,0.23782034479874492,0.15713932992247454,-0.031139464169625874,-3.1139464169625874,-0.059446252819264016,0.02018701151408799,0.23027083928700584,0.013585777685034576,0.05899912349779332,-0.09350976971742063,0.2452259429044135,406610
31.0,1.875e-05,8.413693368362974e-05,5.090783038399858e-05,0.24701273908429597,0.16651611098155825,0.08528508449520764,0.23782034479874492,0.15713932992247454,-0.03865268252524867,-3.865268252524867,-0.059446252819264016,0.025838831675943613,0.23027083928700584,0.012814534956109798,0.055649838233046825,-0.09368193879038647,0.24701273908429597,406610
32.0,1.875e-05,8.412145594716056e-05,5.081899702143919e-05,0.24679713114742402,0.16625654189809044,0.08452743462279491,0.23782034479874492,0.15713932992247454,-0.03774608247362399,-3.7746082473623987,-0.059446252819264016,0.025081181803530896,0.23027083928700584,0.013136178241038906,0.05704664247419616,-0.09367617243104545,0.24679713114742402,406610
33.0,1.875e-05,8.413207967343506e-05,5.080635060974052e-05,0.24676641918259587,0.16624453706615383,0.08460537578536512,0.23782034479874492,0.15713932992247454,-0.03761694312327046,-3.7616943123270463,-0.059446252819264016,0.0251591229661011,0.23027083928700584,0.012722086812145539,0.05524836254359127,-0.09371570335038505,0.24676641918259587,406610
34.0,1.875e-05,8.410633703962544e-05,5.076049892024507e-05,0.2466550443874174,0.1660972202637172,0.08411189988583494,0.23782034479874492,0.15713932992247454,-0.03714862828976573,-3.714862828976573,-0.059446252819264016,0.024665647066570925,0.23027083928700584,0.013131325876975266,0.05702557005322152,-0.0937256604275695,0.2466550443874174,406610
35.0,1.875e-05,8.412022533428068e-05,5.0695166801108836e-05,0.24649626029928842,0.16592334957253677,0.0836693961300004,0.23782034479874492,0.15713932992247454,-0.0364809642668944,-3.64809642668944,-0.059446252819264016,0.024223143310736387,0.23027083928700584,0.013070559622410244,0.056761679693707594,-0.09375131244759224,0.24649626029928842,406610
36.0,1.875e-05,8.411975242661282e-05,5.079387413650394e-05,0.24673611914684926,0.16619520228774726,0.08441249490742934,0.23782034479874492,0.15713932992247454,-0.03748953587486081,-3.7489535874860813,-0.059446252819264016,0.024966242088165325,0.23027083928700584,0.012971649083173116,0.05633213968098437,-0.09379335322623529,0.24673611914684926,406610
37.0,1.875e-05,8.411916496697813e-05,5.076900451469605e-05,0.2466757083690373,0.16612738820074088,0.08423607652483633,0.23782034479874492,0.15713932992247454,-0.03723551733047148,-3.723551733047148,-0.059446252819264016,0.02478982370557232,0.23027083928700584,0.012969895660726021,0.056324525071802745,-0.09380449349425068,0.2466757083690373,406610
38.0,1e-05,8.41030135833113e-05,5.064652991490694e-05,0.2463779859978326,0.16579367158006061,0.08334086855093291,0.23782034479874492,0.15713932992247454,-0.03598363801183435,-3.598363801183435,-0.059446252819264016,0.023894615731668883,0.23027083928700584,0.013015881120639025,0.056524226692969325,-0.09381142038963151,0.2463779859978326,406610
39.0,1e-05,8.410703890334163e-05,5.079705761713678e-05,0.2467438503800196,0.16620461096939165,0.08444734673138748,0.23782034479874492,0.15713932992247454,-0.037522044587170233,-3.7522044587170233,-0.059446252819264016,0.025001093912123462,0.23027083928700584,0.01293625696409688,0.05617844189108696,-0.09385644148417988,0.2467438503800196,406610
40.0,1e-05,8.410561701559227e-05,5.0783813380865914e-05,0.24671168111169872,0.1661605194817519,0.0842938766157934,0.23782034479874492,0.15713932992247454,-0.03738677748734265,-3.738677748734265,-0.059446252819264016,0.024847623796529387,0.23027083928700584,0.013080483937895336,0.05680477814037076,-0.09386243960074672,0.24671168111169872,406610
41.0,1e-05,8.410724671178959e-05,5.078811715963003e-05,0.2467221361566225,0.16617857352211016,0.08437468412543349,0.23782034479874492,0.15713932992247454,-0.03743073943236741,-3.743073943236741,-0.059446252819264016,0.024928431306169462,0.23027083928700584,0.01295551685801916,0.05626208206880948,-0.09389342095998764,0.2467221361566225,406610
42.0,1e-05,8.409949627892318e-05,5.0897593011964774e-05,0.24698790103740528,0.16647782890758137,0.08516451029696492,0.23782034479874492,0.15713932992247454,-0.038548242146475786,-3.8548242146475786,-0.059446252819264016,0.025718257477700904,0.23027083928700584,0.012912585626901403,0.05607564408451808,-0.09393903737553454,0.24698790103740528,406610
